stop_id,ticket_amount,ticket_status
14748,40,paid
157018,20,overdue
54697,30,overdue
78506,55,challenged
84974,40,overdue
188933,45,challenged
21949,50,50,paid
50741,30,paid
17252,44,overdue
105354,27,overdue
125817,90,50,overdue
52698,37,overdue
30899,50,paid
180014,54,overdue
165412,45,paid
161191,25,paid
187873,45,challenged
143545,70,paid
178615,45,overdue
81132,45,challenged
105870,55,challenged
165051,55,overdue
127657,40,paid
172017,30,50,overdue
195481,43,overdue
101083,25,overdue
122235,55,overdue
158729,75,pending
68590,26,overdue
97042,39,overdue
55318,55,overdue
191268,55,50,overdue
164993,80,pending
159496,90,overdue
78341,55,50,paid
138225,40,paid
84750,35,50,overdue
158245,20,50,overdue
26736,50,50,paid
131136,45,paid
109376,40,50,challenged
140265,29,50,overdue
151639,50,50,paid
54614,50,overdue
29777,45,paid
86879,55,50,challenged
91814,35,overdue
114545,30,paid
124340,45,50,overdue
97158,65,challenged
61811,35,50,paid
120748,25,50,paid
191945,20,overdue
155030,55,overdue
89256,40,challenged
102203,25,pending
38153,90,overdue
33901,30,challenged
116811,45,paid
27895,22,50,overdue
126905,55,50,paid
128516,70,50,paid
76044,45,50,challenged
56267,45,paid
22728,50,50,paid
65877,55,paid
96901,50,overdue
15269,45,paid
18174,80,paid
158045,60,paid
81666,40,paid
142003,60,overdue
163806,41,overdue
189176,23,overdue
3591,22,50,overdue
106133,65,50,challenged
107564,50,paid
113204,49,overdue
18223,38,overdue
184741,65,50,overdue
52389,40,overdue
59538,45,50,overdue
95959,70,50,paid
114781,35,50,overdue
194745,46,overdue
161087,30,paid
147655,23,50,overdue
136130,26,overdue
160562,21,overdue
68734,36,50,overdue
3355,80,paid
114913,19,50,overdue
41779,25,overdue
47320,80,overdue
107719,50,50,overdue
43731,50,challenged
196249,60,overdue
190416,50,50,overdue
53961,60,pending
55523,45,50,overdue
184880,70,paid
165693,65,overdue
188543,40,50,overdue
184447,34,overdue
71169,30,overdue
172974,50,overdue
103660,55,challenged
165265,45,overdue
180186,30,overdue
196469,60,overdue
32955,90,50,overdue
112836,70,paid
43949,25,50,overdue
79178,30,50,paid
192899,30,overdue
49787,54,overdue
9244,45,overdue
4871,55,paid
99655,65,paid
16013,55,paid
164894,70,overdue
4057,30,challenged
130289,35,challenged
170889,80,50,paid
29871,50,paid
134208,65,50,overdue
196098,45,50,pending
202004,45,paid
166063,55,overdue
108973,55,50,challenged
110071,40,overdue
113519,40,50,overdue
3554,50,paid
122420,75,overdue
55436,29,overdue
176561,60,pending
67791,55,overdue
159251,45,50,pending
73387,55,overdue
152598,39,overdue
175253,50,50,overdue
173412,44,overdue
164673,46,overdue
102645,35,overdue
127279,41,50,overdue
35453,45,paid
66504,30,overdue
65201,70,overdue
18416,60,paid
201118,27,overdue
193922,40,overdue
40345,80,paid
178673,40,paid
135915,30,overdue
136968,40,50,overdue
15942,55,50,challenged
27726,40,pending
6879,50,overdue
88607,20,challenged
71572,40,50,paid
88232,40,overdue
6696,65,50,overdue
105495,51,overdue
118023,50,50,paid
68991,53,overdue
145466,65,pending
111019,31,50,overdue
34593,51,50,overdue
152153,50,overdue
50689,55,overdue
139883,40,50,overdue
178360,70,overdue
77854,50,overdue
174436,55,overdue
62436,30,50,paid
60346,65,paid
124703,50,50,paid
182167,30,overdue
25079,40,paid
84976,27,overdue
173420,55,50,paid
15881,35,overdue
199191,60,paid
198548,18,overdue
166592,30,overdue
25259,31,overdue
72444,27,overdue
152090,50,overdue
38815,60,paid
20052,32,overdue
148428,55,paid
10486,34,overdue
79939,40,challenged
71568,42,overdue
44044,35,paid
45835,25,overdue
159441,30,50,paid
146853,40,50,pending
116898,65,paid
199410,60,overdue
162732,40,paid
73416,50,overdue
6361,55,overdue
3167,26,overdue
173299,75,paid
57993,75,paid
95905,35,overdue
158779,55,pending
59907,105,overdue
190017,40,overdue
52093,65,50,paid
82260,75,paid
189263,55,50,challenged
93396,50,overdue
104092,50,overdue
162624,60,50,paid
107642,20,overdue
159152,60,paid
433,95,overdue
56780,55,paid
182582,31,50,overdue
54886,25,paid
74979,30,challenged
114318,35,50,paid
47467,35,challenged
10279,40,paid
90028,31,50,overdue
134702,40,overdue
145642,30,50,overdue
142132,85,overdue
26989,50,overdue
106698,70,paid
49095,50,50,overdue
69086,45,challenged
71338,45,overdue
94338,30,overdue
154829,55,pending
79471,45,paid
8946,40,paid
61803,55,overdue
155265,45,overdue
147993,40,overdue
29847,75,50,paid
197353,30,50,overdue
156774,70,paid
155657,60,paid
163476,25,50,overdue
178476,25,50,paid
53848,40,challenged
199701,50,50,paid
114971,45,pending
176419,30,50,overdue
140666,32,50,overdue
4630,40,50,overdue
80213,45,paid
113328,45,challenged
128450,60,50,paid
191002,30,50,overdue
117720,35,paid
17467,75,overdue
169981,30,overdue
44657,45,overdue
198332,35,overdue
185839,65,overdue
72936,70,paid
24714,65,challenged
94366,40,paid
148054,50,paid
171278,45,challenged
88732,30,pending
1773,30,overdue
17988,80,paid
183819,40,overdue
79785,50,paid
138271,50,paid
26538,55,paid
137734,27,overdue
39864,60,50,overdue
185261,26,overdue
23289,30,overdue
13407,39,overdue
33648,30,paid
123965,37,overdue
77264,55,overdue
116034,35,50,overdue
186885,50,overdue
164740,50,paid
53523,65,overdue
40408,30,paid
28674,55,paid
149893,60,50,overdue
146834,35,overdue
170938,65,pending
45609,35,paid
173248,45,overdue
99653,30,paid
165274,40,challenged
180312,45,paid
175570,90,overdue
162931,35,50,overdue
85565,65,paid
123971,45,overdue
16605,75,paid
95342,45,50,pending
32977,45,pending
99274,30,overdue
126711,35,50,overdue
191292,10,overdue
122318,28,overdue
144742,30,50,overdue
176331,40,paid
162240,15,50,overdue
7554,30,overdue
25867,45,paid
73838,30,50,overdue
57029,50,overdue
159817,45,50,overdue
77134,45,paid
23339,60,overdue
178817,55,overdue
153063,65,overdue
180685,40,overdue
166086,100,paid
151790,45,paid
7995,40,50,paid
70262,45,pending
11367,25,paid
44781,40,overdue
130371,25,overdue
29160,35,paid
165032,45,overdue
153092,25,50,overdue
70562,45,challenged
54978,70,paid
44654,70,challenged
100799,35,overdue
87225,50,overdue
126525,50,50,overdue
39582,35,overdue
2672,60,50,paid
158824,15,overdue
55941,45,overdue
116664,55,overdue
143290,75,challenged
187047,50,paid
126037,60,challenged
166008,24,50,overdue
61176,50,challenged
95814,60,50,overdue
199591,30,paid
89361,50,overdue
43400,95,paid
94561,60,50,overdue
14103,40,challenged
168856,30,overdue
180933,50,overdue
28737,25,paid
93792,20,overdue
2620,55,challenged
149458,35,paid
175084,30,50,overdue
53521,55,paid
4323,40,overdue
119463,34,50,overdue
100440,70,paid
62779,45,50,overdue
87990,50,overdue
6294,40,paid
167185,35,overdue
71973,50,paid
40766,55,paid
145681,60,50,paid
161147,40,overdue
168991,25,50,overdue
196373,20,overdue
121887,59,overdue
25357,30,paid
101113,35,overdue
13875,25,50,overdue
129879,30,challenged
154054,65,pending
110691,35,challenged
68693,60,50,overdue
113163,45,overdue
2121,80,overdue
92950,50,50,overdue
96804,40,50,paid
136203,50,overdue
174987,60,overdue
343,85,paid
148860,34,overdue
136651,75,paid
144108,35,challenged
90870,28,overdue
5573,34,overdue
98276,45,overdue
192687,40,paid
99420,50,50,challenged
8069,75,50,overdue
56516,35,overdue
177240,85,paid
161581,80,challenged
121073,45,paid
110028,25,overdue
109696,50,overdue
90793,25,overdue
37140,75,50,overdue
35929,50,overdue
146145,40,paid
118747,60,overdue
46839,45,overdue
106879,15,overdue
74433,35,overdue
173977,45,50,challenged
154836,40,50,pending
25352,25,paid
189600,45,50,overdue
128880,34,overdue
25187,60,challenged
59034,80,50,overdue
49090,45,paid
14481,25,pending
74899,45,challenged
46158,45,overdue
102216,37,overdue
62039,45,overdue
200530,60,overdue
68758,85,pending
23146,45,paid
156238,80,pending
90619,60,pending
193737,27,overdue
99981,28,overdue
54815,30,overdue
169957,45,overdue
126702,60,challenged
191464,40,overdue
106597,60,paid
112231,25,paid
130620,53,overdue
188724,55,pending
95199,60,paid
137566,30,overdue
55183,60,overdue
171399,50,paid
197536,35,overdue
94166,75,pending
79793,57,overdue
23131,40,challenged
166978,35,50,paid
163784,40,overdue
86842,50,pending
156706,18,overdue
170748,20,50,overdue
72973,35,challenged
166107,50,overdue
177224,25,50,overdue
131340,35,paid
50380,33,50,overdue
158753,80,paid
128568,35,50,overdue
113926,30,overdue
51267,51,overdue
81862,70,overdue
47023,25,overdue
55546,45,50,overdue
114104,50,50,pending
3035,35,paid
176378,25,overdue
151893,50,50,overdue
113071,30,50,challenged
160468,35,paid
119272,65,overdue
73457,65,50,challenged
1275,35,overdue
109561,60,overdue
99763,35,overdue
106416,40,overdue
63449,55,overdue
9262,50,pending
98482,90,overdue
137997,43,50,overdue
17086,50,paid
124526,51,50,overdue
17029,33,overdue
190622,60,50,pending
158804,24,overdue
94037,70,overdue
95628,55,overdue
98535,40,overdue
151645,55,overdue
56072,45,paid
14005,25,overdue
1013,22,50,overdue
152989,25,paid
147777,25,overdue
170771,28,50,overdue
83325,95,50,overdue
188101,29,overdue
96634,50,challenged
82388,65,50,paid
113860,20,paid
200795,55,paid
41808,40,paid
68715,60,overdue
79804,70,50,paid
18437,30,paid
74326,28,50,overdue
135949,30,50,overdue
164123,50,overdue
148121,55,paid
90004,50,50,challenged
131658,20,overdue
191744,35,paid
58956,55,paid
37722,25,50,overdue
132064,50,overdue
27903,50,challenged
202218,60,overdue
20862,54,overdue
122256,40,paid
96436,51,50,overdue
113016,27,50,overdue
67717,27,50,overdue
153593,75,paid
91583,55,paid
1793,30,50,overdue
146286,65,paid
195674,41,50,overdue
49825,45,50,overdue
146488,31,overdue
186480,75,overdue
201843,55,50,paid
5399,65,overdue
46945,51,overdue
111116,55,paid
35499,50,overdue
143631,55,overdue
28688,50,50,overdue
69432,66,50,overdue
55105,45,overdue
79666,27,overdue
10860,60,overdue
178325,60,challenged
192610,45,overdue
135529,40,overdue
186694,35,overdue
63542,35,50,paid
150985,60,paid
138443,35,50,overdue
20583,75,paid
9872,35,overdue
17978,25,50,overdue
50565,30,overdue
18355,55,overdue
146072,40,paid
117018,65,paid
190610,70,50,paid
91822,70,pending
187727,30,paid
47457,23,overdue
3341,70,50,paid
113083,55,paid
142358,30,50,overdue
135005,45,paid
13735,40,paid
145306,35,overdue
83555,40,overdue
122729,48,overdue
22863,35,paid
94123,35,overdue
48481,35,overdue
88861,40,overdue
99364,35,overdue
30758,45,challenged
132951,40,overdue
301,35,overdue
131420,45,challenged
19576,45,overdue
71155,50,50,overdue
32444,20,50,overdue
19112,35,50,overdue
177308,36,overdue
97057,35,50,overdue
151870,55,paid
107166,60,overdue
9195,40,overdue
30238,50,pending
143607,65,50,pending
160173,55,50,overdue
154734,35,paid
91813,60,overdue
9730,50,overdue
148858,35,paid
139991,55,overdue
35547,75,50,challenged
107285,65,50,overdue
103849,95,50,paid
46811,40,50,challenged
52083,21,overdue
172833,45,paid
30040,40,challenged
113197,44,overdue
57509,65,challenged
121570,55,overdue
19418,35,overdue
154295,80,paid
166153,14,overdue
156903,60,paid
141623,55,overdue
35535,55,overdue
161219,50,challenged
173332,35,paid
35769,55,50,paid
201434,75,paid
58337,16,overdue
192014,45,overdue
10659,60,overdue
12784,50,50,paid
105680,40,50,paid
48926,34,overdue
144518,45,50,paid
191097,45,overdue
2641,40,paid
82446,15,overdue
99161,40,paid
7324,55,paid
201660,45,overdue
99741,45,overdue
113285,70,paid
92831,40,50,overdue
74879,50,50,overdue
78343,50,overdue
166959,49,50,overdue
178659,70,overdue
23013,35,50,pending
100835,35,overdue
199494,45,overdue
177392,50,challenged
137447,30,paid
152274,50,overdue
185063,35,50,overdue
155964,50,overdue
100633,30,paid
5442,52,overdue
169126,65,challenged
88979,46,overdue
97446,40,paid
202357,45,challenged
153350,55,challenged
10495,26,overdue
47406,40,paid
7659,41,overdue
64658,85,paid
106173,50,paid
92257,30,50,paid
47491,55,paid
68996,65,overdue
36996,40,50,paid
89567,30,challenged
97977,55,overdue
13035,65,pending
10845,45,paid
5660,35,overdue
101325,45,overdue
78373,39,50,overdue
96129,50,50,overdue
112409,50,overdue
62829,40,50,pending
159665,27,overdue
70051,30,overdue
13086,55,overdue
22313,30,overdue
67798,25,paid
17542,20,challenged
155722,29,overdue
77765,40,overdue
164737,25,pending
151714,50,challenged
143667,50,50,overdue
128632,55,overdue
22715,45,pending
198677,35,overdue
40003,40,50,challenged
134740,110,50,overdue
13943,60,challenged
124414,40,pending
102390,45,pending
59640,55,50,overdue
166926,45,paid
56856,22,overdue
159219,34,overdue
172995,50,paid
130840,35,paid
23326,34,overdue
20973,37,50,overdue
178048,35,challenged
199350,90,pending
99856,25,paid
107817,55,50,pending
120251,80,paid
182442,60,pending
167835,45,50,overdue
125104,55,overdue
73775,34,overdue
184622,70,paid
21149,26,overdue
188070,35,paid
110120,50,challenged
75918,45,50,overdue
66215,50,50,paid
73870,35,challenged
73079,36,overdue
138341,60,overdue
96998,60,paid
146002,40,paid
93308,35,overdue
32439,30,paid
39557,60,pending
85205,28,overdue
161943,40,paid
43410,45,overdue
42059,55,paid
43148,31,overdue
3714,35,pending
126067,30,challenged
61779,45,overdue
170086,52,overdue
25887,67,overdue
75652,33,overdue
26363,30,overdue
96256,65,overdue
52488,25,paid
198336,60,paid
108249,40,overdue
108555,70,pending
187770,55,50,overdue
112778,46,50,overdue
197652,45,overdue
6390,45,overdue
44740,20,overdue
91578,29,overdue
137330,45,paid
171351,65,overdue
84768,42,overdue
80580,60,challenged
104678,30,paid
117242,55,paid
94849,15,challenged
99885,75,overdue
133535,35,overdue
109479,40,challenged
174185,30,paid
58764,50,50,paid
134078,45,pending
121712,60,paid
105121,55,paid
108837,55,overdue
166407,55,50,challenged
170404,55,overdue
160262,50,50,paid
198903,60,paid
102431,50,challenged
41192,70,paid
50046,55,50,paid
94422,40,50,overdue
181975,40,overdue
171590,24,overdue
24353,25,paid
67275,70,paid
160190,35,50,overdue
128081,65,50,paid
22087,50,overdue
64239,34,overdue
164248,30,challenged
165546,25,challenged
33041,60,50,overdue
193525,51,50,overdue
159601,25,overdue
28936,45,50,challenged
108899,35,overdue
123572,58,overdue
52786,33,overdue
140585,45,paid
54364,70,overdue
20304,30,overdue
161368,25,50,paid
24229,50,challenged
178986,60,overdue
146382,44,overdue
91718,35,paid
106145,50,overdue
58018,50,50,pending
156538,35,overdue
162498,40,50,paid
44399,80,50,overdue
108028,45,50,paid
168129,40,50,overdue
23916,45,challenged
182935,60,paid
110744,45,paid
168252,35,overdue
121113,50,overdue
62378,85,paid
199398,40,overdue
94074,57,overdue
71161,50,paid
154793,55,50,overdue
103532,31,overdue
183395,60,50,overdue
143450,45,overdue
156537,40,50,overdue
5701,30,overdue
4867,20,50,paid
94966,55,paid
117641,45,overdue
176936,35,paid
73355,45,challenged
62167,20,overdue
202125,50,paid
200443,30,overdue
44025,55,overdue
87356,25,overdue
110565,57,overdue
172147,40,50,paid
201484,48,overdue
189603,55,pending
187182,40,paid
112198,40,challenged
188025,45,overdue
150474,60,50,paid
5364,50,overdue
92585,36,overdue
94480,60,overdue
120308,56,overdue
162834,50,paid
91818,35,paid
151108,25,overdue
192665,55,paid
59514,45,50,challenged
196797,65,overdue
15551,65,paid
201090,35,pending
162554,65,challenged
166517,40,overdue
130416,55,overdue
6919,40,paid
1845,30,paid
88095,50,50,overdue
193529,40,paid
199567,40,paid
92372,33,50,overdue
131841,85,50,paid
30320,35,overdue
187296,45,50,overdue
201154,45,overdue
20226,27,overdue
540,29,overdue
90669,55,overdue
124743,50,paid
23771,43,overdue
156720,50,overdue
150239,56,overdue
20567,70,50,paid
73827,70,overdue
30060,33,overdue
85865,50,challenged
98333,40,paid
140937,45,overdue
35795,40,overdue
29774,40,overdue
171028,55,overdue
19777,45,overdue
92190,55,paid
110332,50,paid
113226,40,overdue
74492,40,paid
174708,65,paid
83508,18,overdue
112852,55,pending
133383,28,50,overdue
35938,65,paid
102165,35,pending
121137,30,50,overdue
88198,50,challenged
126770,55,50,overdue
94741,40,overdue
192969,22,overdue
2161,36,overdue
91019,55,challenged
4738,75,paid
192767,39,overdue
121309,55,overdue
158436,23,overdue
170861,60,paid
130249,65,overdue
121128,55,pending
39189,35,paid
63748,35,overdue
189912,45,overdue
73528,50,paid
87782,30,paid
75449,65,overdue
140975,17,overdue
63204,40,challenged
187448,55,challenged
124212,40,overdue
146818,45,50,overdue
192523,44,overdue
109813,25,overdue
136262,55,paid
187505,55,paid
40386,20,paid
8993,40,paid
200506,52,overdue
62234,65,overdue
183286,45,paid
130330,70,overdue
79355,35,paid
32289,50,50,paid
118791,40,paid
149271,30,overdue
64394,80,paid
108212,70,overdue
80041,30,overdue
136321,65,challenged
69645,55,overdue
65019,55,50,overdue
72627,32,overdue
23894,16,overdue
180238,50,overdue
195193,60,paid
83734,35,overdue
52277,50,overdue
53790,100,paid
35433,55,paid
91383,50,50,overdue
73867,35,50,paid
37028,35,paid
141748,55,challenged
24410,60,paid
30828,55,overdue
23353,19,50,overdue
78975,65,overdue
56523,55,paid
53133,40,paid
23169,20,overdue
61597,21,overdue
15000,60,paid
33708,19,50,overdue
105800,50,50,paid
14063,50,50,overdue
121509,60,overdue
92878,55,paid
17255,35,overdue
44215,55,overdue
151875,35,50,overdue
147055,40,overdue
153062,75,overdue
76082,70,challenged
161797,40,challenged
42542,41,overdue
173527,40,overdue
38914,43,50,overdue
68239,40,challenged
86734,40,50,overdue
7605,70,paid
65248,40,challenged
193036,25,overdue
94404,50,overdue
30460,22,overdue
115701,40,50,overdue
155309,45,paid
186929,37,overdue
44680,40,50,overdue
147615,85,50,paid
68021,50,overdue
54263,75,50,paid
154625,55,paid
151845,60,50,paid
80359,70,challenged
186112,25,paid
167989,35,50,paid
75943,38,overdue
8607,85,50,pending
14350,45,50,paid
139253,60,overdue
196190,95,paid
60596,40,challenged
24017,27,overdue
104340,55,paid
20715,70,overdue
175776,40,challenged
154674,75,50,paid
80246,75,paid
146129,35,paid
93562,80,overdue
19314,85,paid
93325,40,50,paid
39545,45,overdue
54208,65,50,overdue
199505,30,50,challenged
45624,45,overdue
146279,50,overdue
12788,40,paid
61210,60,50,paid
191959,30,overdue
38335,35,overdue
165239,65,50,overdue
200125,60,challenged
38020,34,50,overdue
175810,40,pending
125954,35,paid
13233,50,paid
161742,45,paid
101704,45,challenged
39110,38,50,overdue
40099,40,overdue
20587,55,overdue
123557,40,challenged
142486,39,overdue
67570,50,50,overdue
88094,70,challenged
18776,40,paid
31187,35,challenged
132017,55,overdue
789,70,50,paid
131892,33,overdue
156494,46,overdue
184320,55,paid
121796,65,paid
69475,50,overdue
152037,30,50,paid
61458,55,paid
187807,48,overdue
93567,65,50,overdue
144609,50,challenged
19756,70,challenged
194289,40,overdue
112321,65,overdue
201990,25,overdue
123710,25,overdue
67959,41,overdue
103155,50,paid
11331,35,overdue
84135,50,paid
21795,53,50,overdue
53349,13,overdue
40184,45,paid
15129,60,paid
91573,60,overdue
155592,35,paid
16134,45,overdue
73080,60,50,paid
141703,60,50,overdue
197264,65,overdue
157908,22,50,overdue
140025,45,paid
108781,40,paid
190043,35,50,challenged
34056,30,overdue
58159,35,overdue
103254,45,paid
73633,58,overdue
124581,25,overdue
36635,40,overdue
17532,30,overdue
73267,50,overdue
140529,35,pending
63045,55,overdue
80633,65,overdue
51033,40,overdue
58544,35,overdue
141745,55,paid
70652,50,50,overdue
156841,55,50,overdue
76039,51,overdue
201571,36,overdue
9754,30,50,overdue
195622,35,50,overdue
6813,45,paid
82149,70,paid
88846,55,50,challenged
44408,70,50,challenged
968,80,challenged
131990,60,pending
172110,35,overdue
200525,50,overdue
47909,25,paid
40470,50,paid
36292,45,overdue
1565,40,50,challenged
121674,45,overdue
246,40,overdue
46326,50,50,overdue
21574,40,50,paid
152165,50,overdue
31357,40,50,paid
196173,43,overdue
237,30,paid
122168,40,overdue
11906,35,overdue
69863,40,overdue
39106,35,overdue
75885,60,50,paid
141647,75,overdue
68992,24,overdue
189592,70,overdue
85777,40,paid
138838,50,challenged
83051,60,paid
182660,60,50,challenged
132534,35,pending
59427,55,overdue
107409,60,overdue
150661,65,paid
177167,75,overdue
70990,90,paid
130274,45,overdue
144413,40,50,paid
7643,20,overdue
6743,80,paid
109848,35,paid
200752,90,overdue
129484,45,overdue
79603,30,paid
25994,31,overdue
109326,45,50,paid
84212,75,paid
10761,50,overdue
89674,50,overdue
176534,45,overdue
128838,60,overdue
202320,30,50,paid
135326,75,overdue
179914,40,overdue
16635,70,challenged
94442,70,overdue
13375,50,overdue
76142,55,50,paid
193977,55,paid
178718,50,overdue
200526,40,overdue
91270,45,overdue
75328,45,50,overdue
22946,40,overdue
65182,30,50,overdue
196405,35,overdue
61054,55,50,paid
202064,50,paid
117789,20,50,overdue
2588,85,challenged
170578,45,overdue
148610,30,overdue
39574,35,overdue
38972,40,overdue
174918,45,overdue
68770,45,50,challenged
104847,50,paid
7907,55,paid
139718,50,50,overdue
116237,70,overdue
842,65,paid
33961,55,overdue
24849,45,paid
110339,55,paid
180252,45,50,overdue
195276,45,paid
67286,60,paid
84888,55,paid
160416,55,pending
34907,40,paid
161241,34,overdue
14777,35,paid
58911,40,paid
30528,40,pending
170580,65,paid
158656,55,50,overdue
20767,30,overdue
177572,30,overdue
67049,55,overdue
34789,50,overdue
102303,30,overdue
46634,50,pending
51463,50,paid
73250,22,overdue
162146,40,50,paid
20907,50,50,overdue
120081,75,50,pending
137160,17,overdue
116103,50,paid
80925,26,overdue
133216,45,overdue
105466,40,overdue
145474,35,overdue
154565,18,overdue
162568,75,paid
199233,65,overdue
163754,65,50,overdue
50402,40,paid
67043,45,paid
179731,40,overdue
46921,44,overdue
187876,25,paid
96900,90,pending
183671,70,paid
79284,33,overdue
171837,21,overdue
108996,50,overdue
67660,40,overdue
5386,40,overdue
87995,80,50,overdue
95523,45,paid
183329,35,challenged
156350,50,overdue
192253,45,overdue
57010,20,50,paid
165334,27,overdue
123141,35,paid
10104,35,overdue
63726,55,paid
6370,60,overdue
96047,37,50,overdue
100975,55,paid
36227,35,paid
114762,41,50,overdue
27121,40,50,overdue
139443,35,paid
33855,95,challenged
110539,50,paid
92366,70,50,overdue
29396,45,pending
154460,50,50,pending
136412,50,50,paid
178616,50,paid
48306,26,50,overdue
176560,50,paid
110245,55,50,paid
185868,85,overdue
25571,25,50,paid
118925,29,overdue
108845,35,pending
35813,35,challenged
198227,30,50,overdue
62312,35,challenged
59780,60,50,paid
183117,39,50,overdue
186136,31,overdue
125290,40,50,paid
185469,70,overdue
71380,33,overdue
24334,44,overdue
40120,65,overdue
21672,19,overdue
15736,50,paid
82350,35,paid
95768,45,overdue
159879,75,paid
98896,60,50,overdue
198722,30,challenged
185496,50,paid
605,25,paid
114610,45,paid
59152,50,challenged
152587,55,50,overdue
153554,40,pending
127964,85,overdue
39193,45,50,overdue
12522,31,overdue
2727,40,overdue
52648,55,paid
140752,70,challenged
106078,50,overdue
54242,45,paid
103262,35,overdue
195347,40,paid
179929,35,overdue
64210,16,overdue
125629,45,paid
90069,55,50,challenged
66890,65,paid
120072,30,overdue
33389,45,overdue
192212,60,overdue
7651,50,overdue
98658,28,overdue
153157,35,paid
146580,45,paid
78784,15,overdue
123242,40,overdue
159923,60,paid
171620,50,challenged
136622,70,overdue
75634,22,overdue
53943,35,overdue
197542,40,overdue
88269,40,paid
142174,75,paid
186293,60,pending
186148,30,overdue
48186,60,paid
134787,50,50,challenged
186548,75,overdue
187065,65,challenged
78825,35,paid
87741,43,overdue
63476,50,50,paid
100118,30,paid
94582,55,paid
155841,90,paid
12612,40,50,paid
170454,55,overdue
123550,30,paid
2193,41,50,overdue
180834,40,overdue
184004,55,50,overdue
4553,60,50,overdue
23673,65,overdue
130900,40,50,challenged
188322,50,overdue
148344,55,paid
54607,30,50,paid
202096,85,50,challenged
144399,60,paid
129289,30,50,paid
98485,43,overdue
77208,30,overdue
42656,50,paid
159698,50,overdue
10737,45,paid
37865,55,50,paid
3268,65,50,overdue
10881,40,pending
59075,62,50,overdue
11502,21,overdue
72245,60,overdue
92760,55,overdue
135012,135,challenged
32838,55,overdue
126504,28,overdue
50923,30,50,paid
149502,50,overdue
21380,50,50,overdue
177837,50,challenged
41626,24,overdue
81517,25,overdue
135975,65,overdue
112813,40,overdue
98237,45,50,challenged
63392,55,paid
112726,35,challenged
121946,45,paid
117508,35,paid
186476,70,50,overdue
32427,75,50,paid
11828,65,overdue
154279,55,overdue
116471,35,50,paid
39908,60,challenged
191663,45,overdue
184732,75,50,challenged
179994,24,overdue
151596,25,overdue
68175,35,challenged
69404,60,50,paid
31621,45,overdue
111932,70,paid
178656,30,overdue
138480,21,50,overdue
125352,65,overdue
87014,30,paid
70718,35,overdue
72008,60,paid
137020,35,paid
25440,65,paid
155065,35,pending
156419,40,overdue
144231,36,overdue
171109,21,50,overdue
105259,40,50,paid
178066,40,overdue
94067,35,overdue
127902,55,overdue
157909,40,50,paid
89889,85,overdue
234,50,overdue
174753,55,paid
190670,80,50,overdue
59993,40,paid
58832,60,paid
168669,55,paid
67129,70,50,paid
85267,45,paid
152112,60,paid
193713,35,50,paid
113849,45,50,paid
120150,27,overdue
1132,60,50,paid
23716,45,50,overdue
20346,80,50,paid
191035,50,challenged
60640,30,overdue
80542,25,overdue
170963,55,paid
103636,45,50,overdue
177822,70,challenged
121785,35,overdue
197012,50,overdue
7207,33,overdue
91893,43,overdue
170318,40,paid
86037,50,overdue
52662,55,paid
158935,20,overdue
104909,40,paid
103010,23,50,overdue
61280,45,50,paid
153288,50,50,paid
125990,48,overdue
24047,35,overdue
201837,35,overdue
6020,25,overdue
94496,16,overdue
72565,50,50,challenged
71086,55,50,pending
67082,50,overdue
60360,35,50,paid
14024,55,overdue
169548,45,paid
104534,60,overdue
103316,60,paid
1271,40,50,challenged
144780,40,paid
169501,50,overdue
2762,70,overdue
138451,35,overdue
107466,35,challenged
165828,40,paid
80219,40,paid
98765,60,overdue
54868,43,overdue
127434,50,paid
116735,55,paid
127762,55,overdue
10293,22,overdue
63262,28,overdue
89304,80,50,paid
25927,45,paid
182689,20,50,overdue
68359,45,overdue
142172,80,overdue
122607,50,pending
171888,45,50,overdue
143245,45,paid
180721,35,50,challenged
3018,34,50,overdue
171192,55,50,challenged
124410,50,challenged
39968,45,overdue
42942,70,paid
118905,50,overdue
26752,40,50,paid
15691,40,50,paid
178274,60,challenged
54715,40,paid
38529,45,overdue
53017,30,overdue
36775,16,50,overdue
29489,85,50,overdue
174469,80,paid
112591,50,overdue
112690,55,overdue
66960,35,paid
161612,45,paid
82646,105,challenged
139648,45,50,overdue
139405,28,overdue
37675,55,50,challenged
111695,75,overdue
79733,60,50,overdue
198688,55,overdue
21335,30,overdue
91945,19,overdue
78823,55,paid
45178,45,overdue
58222,60,paid
83517,50,50,overdue
119966,25,overdue
30739,80,overdue
78313,50,pending
44792,50,50,pending
88422,31,overdue
201672,50,pending
5929,48,overdue
196904,44,50,overdue
30539,55,50,overdue
32331,60,pending
31256,65,overdue
101798,45,challenged
148015,65,pending
21457,45,paid
31307,40,overdue
24195,45,paid
149494,70,50,overdue
153331,45,pending
28110,90,overdue
73929,45,pending
47782,16,50,overdue
144365,40,paid
3767,45,paid
114299,75,50,overdue
132718,27,overdue
133684,80,50,overdue
164486,65,50,overdue
133083,60,paid
96232,25,50,overdue
195286,50,overdue
35542,25,overdue
92837,75,50,overdue
166929,45,paid
46035,50,paid
21932,50,overdue
78508,40,challenged
13564,65,50,paid
151798,40,challenged
66252,50,paid
92191,35,50,overdue
72896,55,overdue
158219,65,50,overdue
19507,75,pending
104946,40,paid
59950,70,pending
36574,65,overdue
58270,60,50,overdue
98798,25,overdue
