stop_id,officer_id,stop_date,driver_age,driver_sex,ticket
19333,E,2017-07-08,73.0,m,False
195609,B,2017-08-21,18.0,m,False
6388,A,2017-05-01,39.0,m,True
143221,A,2017-04-05,44.0,m,True
100118,B,2017-05-22,19.0,f,True
61218,B,2017-08-08,17.0,f,True
129048,C,2017-08-12,55.0,m,True
132448,D,2017-03-19,40.0,f,True
23590,A,2017-07-12,16.0,f,True
161322,A,2017-08-08,16.0,f,False
138707,E,2017-04-04,35.0,f,False
126951,C,2017-03-22,59.0,f,True
23317,E,2017-05-06,16.0,m,True
126712,E,2017-05-07,50.0,m,False
42226,B,2017-08-22,55.0,m,True
132177,E,2017-05-28,58.0,f,False
179952,C,2017-03-24,44.0,m,False
124507,E,2017-08-16,16.0,m,True
188494,C,2017-04-12,16.0,f,False
116680,C,2017-03-16,16.0,f,False
162944,B,2017-06-15,16.0,m,True
30026,E,2017-06-25,42.0,f,True
61817,A,2017-04-09,39.0,f,True
5067,A,2017-03-14,55.0,f,False
36003,B,2017-03-06,29.0,m,False
135023,B,2017-08-14,24.0,m,True
175401,C,2017-08-09,28.0,m,True
6189,A,2017-05-02,53.0,m,False
40013,B,2017-07-22,42.0,f,True
76383,A,2017-06-11,42.0,m,False
129482,E,2017-06-06,55.0,m,False
59490,E,2017-08-15,31.0,f,False
135404,D,2017-04-24,16.0,m,False
71126,C,2017-05-18,17.0,f,False
129248,A,2017-05-03,49.0,m,True
69567,E,2017-05-16,16.0,m,True
51391,E,2017-05-05,16.0,f,True
76220,A,2017-05-13,16.0,m,True
66292,D,2017-06-03,16.0,f,True
171093,D,2017-08-11,16.0,f,True
97235,E,2017-07-05,21.0,m,True
28136,E,2017-06-06,16.0,f,True
154366,A,2017-08-23,16.0,f,True
94771,A,2017-08-06,41.0,f,True
173907,C,2017-04-02,19.0,f,True
140465,E,2017-05-22,53.0,f,True
116488,C,2017-05-22,25.0,f,False
78536,D,2017-06-20,16.0,f,True
142799,B,2017-07-29,49.0,m,True
180918,E,2017-04-20,26.0,m,True
124980,D,2017-06-05,44.0,m,True
55208,C,2017-04-04,32.0,f,True
33603,D,2017-08-04,34.0,m,True
123847,C,2017-07-17,23.0,f,True
44606,B,2017-08-10,16.0,m,True
178711,C,2017-07-25,43.0,m,True
136390,B,2017-08-17,20.0,m,True
76675,C,2017-05-15,44.0,m,True
40194,E,2017-07-09,28.0,m,True
103750,B,2017-05-29,48.0,f,False
66252,B,2017-04-05,52.0,f,True
10830,B,2017-07-15,31.0,f,True
45206,D,2017-05-25,44.0,m,True
120050,C,2017-06-09,31.0,m,False
65772,E,2017-05-28,16.0,m,True
21402,D,2017-05-27,16.0,m,True
92489,D,2017-07-11,55.0,m,False
155541,A,2017-07-16,41.0,f,True
94386,B,2017-06-03,20.0,m,True
17538,C,2017-05-29,42.0,f,False
86517,E,2017-05-23,31.0,m,True
114000,B,2017-04-21,41.0,m,True
97480,A,2017-05-10,70.0,m,True
95529,C,2017-07-01,23.0,m,False
182059,B,2017-06-14,21.0,m,False
199553,A,2017-04-17,25.0,f,True
16526,D,2017-06-07,50.0,m,False
102703,B,2017-04-17,16.0,m,True
155981,C,2017-03-14,38.0,f,False
127245,E,2017-07-17,17.0,f,True
22405,D,2017-06-12,37.0,m,False
65155,A,2017-04-17,17.0,f,False
3273,E,2017-06-04,31.0,f,False
58482,E,2017-04-25,16.0,f,False
42823,B,2017-07-28,53.0,m,True
88071,C,2017-06-06,31.0,m,False
25061,A,2017-03-08,32.0,f,True
93131,D,2017-06-02,33.0,m,True
41092,A,2017-03-22,16.0,f,True
88847,A,2017-07-18,29.0,m,True
49298,A,2017-05-15,86.0,m,False
18415,E,2017-03-10,52.0,m,False
10610,C,2017-04-07,25.0,m,True
89688,D,2017-05-25,29.0,m,True
76284,A,2017-07-15,16.0,m,False
127218,B,2017-03-04,39.0,f,False
18066,B,2017-03-03,24.0,m,False
52795,E,2017-03-08,45.0,m,True
144598,E,2017-05-02,32.0,m,False
44203,D,2017-06-13,23.0,f,True
103188,E,2017-06-28,16.0,f,True
118294,A,2017-03-29,33.0,f,False
181542,E,2017-08-03,16.0,m,False
18273,D,2017-05-09,19.0,f,True
63506,E,2017-08-10,38.0,f,False
68296,C,2017-04-07,28.0,f,True
46296,D,2017-08-05,33.0,m,False
26871,B,2017-08-17,16.0,m,True
63162,E,2017-04-29,25.0,f,True
136762,A,2017-04-13,17.0,f,False
137792,A,2017-03-16,45.0,m,True
40261,A,2017-07-11,67.0,f,True
192261,E,2017-06-10,16.0,m,True
194594,B,2017-03-20,40.0,m,True
42902,E,2017-06-02,16.0,m,True
94749,A,2017-07-03,36.0,m,False
33115,B,2017-07-04,40.0,m,True
159150,C,2017-08-08,17.0,m,True
28810,D,2017-05-17,28.0,m,False
79498,E,2017-05-18,47.0,m,True
21100,B,2017-06-16,34.0,m,True
31716,C,2017-05-28,16.0,f,False
180951,A,2017-03-28,31.0,m,False
117199,A,2017-08-19,30.0,m,True
159607,D,2017-03-16,34.0,m,True
127035,D,2017-03-16,24.0,m,True
95618,B,2017-04-18,19.0,f,True
131637,C,2017-07-15,18.0,m,True
150045,E,2017-05-17,26.0,f,True
24100,D,2017-05-05,16.0,f,True
164930,E,2017-08-01,55.0,m,False
125776,E,2017-07-06,24.0,f,False
14989,D,2017-06-16,41.0,f,False
93661,C,2017-08-23,40.0,f,True
171213,C,2017-07-18,22.0,f,True
63822,C,2017-04-24,17.0,f,True
20828,B,2017-07-05,16.0,m,True
186950,E,2017-04-23,98.0,m,False
157932,E,2017-06-02,27.0,m,True
193531,D,2017-08-25,29.0,m,True
83404,B,2017-05-11,16.0,f,True
156549,E,2017-07-01,33.0,m,False
22750,D,2017-03-09,60.0,m,False
61760,A,2017-07-29,47.0,f,False
187903,A,2017-04-22,16.0,f,True
56235,B,2017-06-26,65.0,f,True
155433,E,2017-05-07,41.0,f,True
188400,B,2017-05-23,36.0,f,True
14712,B,2017-03-07,39.0,f,False
184504,C,2017-07-14,44.0,f,False
140667,C,2017-06-06,42.0,f,True
181812,C,2017-08-01,37.0,f,True
91858,B,2017-06-19,17.0,m,True
150173,E,2017-08-11,42.0,f,False
138238,A,2017-07-28,40.0,f,True
32306,E,2017-07-25,23.0,m,True
70707,C,2017-08-29,30.0,m,True
65550,A,2017-04-28,26.0,m,True
67549,B,2017-03-01,52.0,m,True
131434,A,2017-04-07,16.0,m,True
46411,D,2017-05-22,16.0,m,True
83394,A,2017-03-08,34.0,m,True
146986,B,2017-08-28,26.0,f,True
148774,D,2017-03-05,35.0,m,False
61090,C,2017-08-10,16.0,f,True
187525,A,2017-03-27,59.0,m,False
39978,C,2017-06-01,55.0,f,False
16194,D,2017-05-25,45.0,m,True
66734,E,2017-06-16,22.0,f,True
97803,D,2017-03-14,33.0,f,True
77099,D,2017-05-08,32.0,f,True
153698,D,2017-05-24,25.0,f,False
53506,D,2017-03-27,91.0,f,False
115166,B,2017-08-03,62.0,f,True
176197,C,2017-07-09,23.0,f,False
177307,E,2017-03-02,16.0,f,True
25913,D,2017-06-07,20.0,m,False
78314,E,2017-04-23,33.0,m,True
90300,E,2017-07-13,35.0,f,True
161902,A,2017-05-20,16.0,f,True
74690,D,2017-05-29,16.0,f,True
172834,C,2017-07-22,22.0,f,False
164446,B,2017-05-09,43.0,f,False
102460,B,2017-07-29,61.0,f,True
45101,D,2017-03-04,39.0,m,True
118491,D,2017-08-09,36.0,f,True
14332,A,2017-04-15,48.0,f,True
112448,B,2017-03-21,28.0,m,True
51803,D,2017-07-12,16.0,f,True
16597,D,2017-05-01,29.0,f,True
189859,B,2017-06-18,20.0,m,True
147596,B,2017-04-07,35.0,f,True
148198,A,2017-06-03,16.0,m,True
58246,B,2017-07-22,52.0,m,False
81144,B,2017-04-26,27.0,m,True
17640,B,2017-04-17,57.0,m,False
121982,E,2017-06-07,16.0,f,True
84396,A,2017-05-03,51.0,m,True
63697,C,2017-04-21,16.0,m,True
125333,B,2017-03-04,19.0,m,True
4603,C,2017-08-17,50.0,f,True
166735,D,2017-05-04,31.0,f,True
79084,C,2017-07-14,21.0,m,True
45256,A,2017-03-22,27.0,f,True
146803,E,2017-03-06,58.0,f,False
23602,E,2017-04-27,33.0,m,False
175314,E,2017-06-06,24.0,f,True
128781,A,2017-07-05,56.0,m,False
139756,C,2017-06-02,26.0,f,True
52231,B,2017-07-13,16.0,f,True
21566,D,2017-08-29,56.0,f,False
15278,B,2017-07-13,16.0,m,False
74084,B,2017-03-08,29.0,m,True
152213,B,2017-07-09,16.0,m,True
87663,D,2017-04-09,16.0,m,True
33903,A,2017-05-06,46.0,m,True
50153,B,2017-04-21,23.0,m,True
130732,D,2017-06-16,59.0,m,False
66863,A,2017-05-17,48.0,f,True
72295,D,2017-06-24,33.0,m,True
133163,E,2017-05-07,60.0,m,True
166211,E,2017-04-28,46.0,m,True
25799,C,2017-05-17,46.0,m,True
198322,E,2017-07-15,56.0,f,True
25837,B,2017-05-09,69.0,f,False
74435,E,2017-03-15,33.0,f,True
114979,B,2017-04-12,51.0,m,False
76808,E,2017-06-12,16.0,m,False
139641,D,2017-03-14,32.0,m,False
135609,B,2017-06-29,20.0,f,True
42013,E,2017-03-25,42.0,m,False
126218,D,2017-03-13,50.0,f,True
139150,C,2017-08-18,16.0,m,True
142507,A,2017-04-03,16.0,f,True
104361,B,2017-08-23,82.0,f,True
4846,D,2017-04-09,62.0,f,True
200251,B,2017-06-08,56.0,m,True
178685,C,2017-03-23,26.0,m,True
44379,E,2017-04-03,16.0,f,True
115308,A,2017-06-20,16.0,f,True
41235,E,2017-07-07,46.0,m,False
25573,D,2017-06-28,36.0,m,False
67963,B,2017-08-05,30.0,f,True
29259,B,2017-07-29,17.0,f,True
91968,B,2017-06-19,43.0,m,True
132806,A,2017-06-16,32.0,m,True
120208,C,2017-08-14,53.0,m,True
91041,C,2017-08-09,28.0,m,True
107828,D,2017-08-01,31.0,f,True
155941,D,2017-07-16,39.0,f,True
136164,A,2017-07-25,42.0,f,False
123513,D,2017-07-18,16.0,f,True
101219,A,2017-07-27,30.0,m,True
3510,D,2017-07-26,47.0,f,False
146494,B,2017-04-17,36.0,m,True
167401,C,2017-04-09,28.0,m,True
56104,D,2017-07-15,61.0,m,False
163894,D,2017-06-26,24.0,f,False
65894,C,2017-03-25,16.0,m,True
68244,D,2017-05-15,39.0,m,True
38590,E,2017-08-14,44.0,m,True
142663,C,2017-06-14,43.0,m,True
162714,D,2017-08-01,16.0,f,True
89261,E,2017-08-12,39.0,f,False
15622,D,2017-07-21,29.0,f,False
15959,D,2017-04-03,36.0,f,True
11398,B,2017-07-22,42.0,f,False
104548,B,2017-07-02,46.0,m,False
165680,D,2017-04-02,24.0,m,True
148633,B,2017-07-02,16.0,m,True
180048,A,2017-06-29,51.0,m,False
85788,B,2017-04-24,16.0,m,True
183102,D,2017-06-13,17.0,m,True
162576,D,2017-07-06,45.0,f,True
117185,B,2017-03-06,23.0,m,True
55712,C,2017-07-20,16.0,f,True
117220,A,2017-07-08,16.0,f,True
76387,E,2017-03-11,19.0,m,True
173690,D,2017-03-27,16.0,f,True
177446,C,2017-05-24,17.0,m,True
117901,B,2017-08-29,16.0,m,True
31094,E,2017-04-18,65.0,m,False
116323,B,2017-07-03,61.0,m,True
76208,E,2017-05-02,16.0,m,True
160794,A,2017-06-11,21.0,m,True
153806,D,2017-03-07,24.0,m,True
178502,B,2017-07-04,16.0,f,True
8657,C,2017-07-07,58.0,m,False
193348,B,2017-04-23,48.0,m,True
174012,E,2017-03-07,33.0,m,True
103447,C,2017-03-19,21.0,f,False
47298,E,2017-06-25,16.0,m,True
147064,E,2017-05-20,43.0,f,False
107270,A,2017-06-10,25.0,m,True
97106,A,2017-07-05,21.0,f,False
23019,D,2017-04-01,16.0,m,True
45550,D,2017-04-28,26.0,m,True
810,B,2017-04-27,16.0,f,True
157587,A,2017-03-03,30.0,m,False
95774,B,2017-04-18,39.0,f,False
85105,D,2017-03-26,47.0,m,False
59791,C,2017-04-15,16.0,m,True
103232,D,2017-03-15,53.0,m,True
88425,B,2017-08-05,58.0,f,False
141895,E,2017-06-13,30.0,f,True
78297,C,2017-04-24,76.0,m,False
192784,C,2017-03-23,48.0,f,False
83627,D,2017-06-03,57.0,f,False
85101,A,2017-07-13,32.0,f,True
62977,A,2017-07-24,43.0,m,False
161065,D,2017-08-25,32.0,f,True
189018,D,2017-08-02,65.0,f,False
185514,A,2017-05-21,23.0,m,True
192105,B,2017-08-04,16.0,m,True
176565,E,2017-06-02,26.0,f,True
109543,D,2017-07-20,27.0,m,False
168276,D,2017-04-11,83.0,f,False
173905,C,2017-05-25,77.0,m,False
97036,B,2017-05-19,55.0,m,False
94770,E,2017-04-29,47.0,f,False
23138,E,2017-07-15,16.0,f,True
66600,D,2017-06-21,25.0,f,True
97255,D,2017-07-09,16.0,m,True
101216,E,2017-08-09,37.0,m,False
194453,B,2017-03-12,19.0,m,True
99002,B,2017-04-01,57.0,m,False
125794,A,2017-05-13,16.0,m,True
157516,A,2017-05-05,16.0,m,True
68999,D,2017-05-15,73.0,m,False
200365,E,2017-04-07,37.0,f,False
4392,A,2017-03-05,31.0,m,True
8592,D,2017-07-07,20.0,f,True
111008,D,2017-08-21,29.0,f,True
62215,B,2017-04-18,34.0,m,True
189339,B,2017-05-29,24.0,f,True
111447,C,2017-07-16,38.0,m,True
143926,C,2017-07-05,16.0,m,True
34700,E,2017-06-25,30.0,f,True
79344,D,2017-07-17,61.0,f,False
183856,C,2017-06-09,21.0,f,True
157499,E,2017-08-06,66.0,m,False
20001,C,2017-03-23,16.0,f,True
131164,D,2017-08-22,86.0,f,True
159722,B,2017-03-01,32.0,m,True
45432,D,2017-08-07,16.0,m,True
160765,A,2017-07-10,16.0,f,True
39534,C,2017-08-25,71.0,f,True
194676,A,2017-06-02,37.0,f,False
171377,C,2017-03-20,24.0,f,False
121195,C,2017-08-18,25.0,m,True
141621,A,2017-04-04,26.0,f,False
172378,A,2017-08-23,16.0,f,False
160193,E,2017-05-07,16.0,m,True
20614,D,2017-06-02,56.0,f,False
69820,C,2017-08-10,28.0,m,True
31010,B,2017-05-20,17.0,m,True
175016,E,2017-04-16,16.0,m,False
128393,D,2017-03-21,16.0,f,True
87975,A,2017-05-02,43.0,m,False
148838,C,2017-05-28,66.0,m,False
80338,A,2017-08-11,16.0,f,True
22667,B,2017-08-15,53.0,f,True
108573,D,2017-08-25,16.0,m,True
18101,E,2017-05-26,69.0,f,False
64222,D,2017-05-20,31.0,f,True
14133,E,2017-03-22,60.0,f,True
179178,D,2017-04-08,33.0,m,True
134844,B,2017-06-02,36.0,m,True
195181,B,2017-03-09,74.0,f,True
28363,C,2017-08-22,32.0,m,True
22782,C,2017-05-13,48.0,f,True
61748,E,2017-06-14,16.0,m,True
175412,E,2017-08-06,16.0,m,True
7894,B,2017-03-24,45.0,f,False
33716,E,2017-08-03,21.0,f,False
94805,D,2017-06-19,37.0,f,False
54314,B,2017-04-10,16.0,m,True
201388,D,2017-07-24,16.0,f,False
193668,E,2017-08-09,16.0,f,True
150572,D,2017-03-18,16.0,f,False
140128,B,2017-08-12,22.0,m,True
117731,B,2017-08-29,16.0,m,True
82726,B,2017-04-05,38.0,f,True
130980,B,2017-08-10,68.0,m,True
42654,A,2017-05-07,55.0,f,False
108914,A,2017-04-13,20.0,m,True
74423,A,2017-08-15,79.0,f,False
199210,B,2017-07-17,33.0,f,False
106453,D,2017-04-04,35.0,m,False
189197,A,2017-03-20,38.0,f,True
116587,B,2017-06-23,47.0,f,True
22361,E,2017-03-04,47.0,m,True
75600,A,2017-07-09,45.0,m,False
50709,E,2017-08-19,37.0,f,False
53080,A,2017-05-05,16.0,f,True
118824,C,2017-05-22,51.0,f,True
99737,C,2017-06-14,35.0,m,True
87356,A,2017-03-15,16.0,m,True
194229,B,2017-03-01,24.0,f,True
68698,B,2017-04-06,38.0,m,True
39728,A,2017-06-18,49.0,m,True
91760,E,2017-08-23,53.0,f,True
184082,D,2017-08-13,16.0,m,True
125896,A,2017-07-18,16.0,f,True
93011,D,2017-06-14,38.0,m,True
107530,A,2017-06-13,26.0,m,True
165132,B,2017-08-24,38.0,f,False
114320,B,2017-05-08,34.0,f,False
151840,C,2017-06-28,49.0,m,True
169411,C,2017-06-15,54.0,m,True
4547,A,2017-05-21,16.0,m,True
160452,E,2017-07-15,25.0,m,True
112992,D,2017-04-22,51.0,m,True
52330,B,2017-07-04,16.0,m,True
167892,D,2017-07-25,23.0,f,True
14016,D,2017-07-19,16.0,f,True
37035,A,2017-03-27,35.0,f,True
163120,E,2017-06-21,37.0,f,True
124887,C,2017-04-25,24.0,m,True
90334,A,2017-08-26,58.0,m,False
190479,E,2017-05-26,16.0,f,True
112409,B,2017-06-06,16.0,f,True
94966,D,2017-03-23,28.0,f,True
144573,A,2017-08-29,49.0,f,True
141672,C,2017-07-27,52.0,m,False
27199,C,2017-03-04,29.0,f,False
47210,B,2017-05-05,40.0,m,True
32838,E,2017-08-28,25.0,f,True
53846,A,2017-06-09,37.0,f,True
200193,C,2017-04-22,18.0,f,True
39777,E,2017-04-13,16.0,f,False
122434,B,2017-03-01,25.0,m,True
183316,E,2017-03-26,23.0,f,True
35179,D,2017-04-15,16.0,m,True
77148,C,2017-06-02,16.0,m,True
33517,E,2017-07-08,22.0,f,True
123632,E,2017-03-10,41.0,f,True
201902,C,2017-07-02,16.0,m,True
325,D,2017-06-12,20.0,m,True
194939,C,2017-03-15,30.0,m,False
8249,E,2017-06-09,29.0,f,True
149913,D,2017-05-13,28.0,f,True
38960,E,2017-03-11,47.0,m,False
166419,C,2017-04-21,57.0,m,False
130605,A,2017-04-20,16.0,f,True
75652,E,2017-08-07,16.0,f,True
64949,B,2017-05-08,32.0,m,True
6424,A,2017-05-19,24.0,f,False
151687,E,2017-03-21,91.0,f,False
90443,A,2017-04-19,45.0,f,True
133054,A,2017-03-29,16.0,f,True
40708,B,2017-06-14,16.0,f,False
109590,C,2017-05-15,34.0,f,False
103654,C,2017-05-28,43.0,f,True
41888,C,2017-05-29,45.0,f,False
40435,C,2017-05-08,36.0,f,False
141736,E,2017-05-07,27.0,f,True
138557,A,2017-07-06,17.0,f,True
94499,C,2017-06-20,42.0,m,False
86740,A,2017-07-23,16.0,m,True
102037,C,2017-05-19,58.0,m,False
70046,A,2017-08-28,47.0,f,True
183355,A,2017-03-01,67.0,m,False
44608,B,2017-08-10,16.0,m,True
197474,E,2017-05-19,49.0,m,False
138388,D,2017-07-15,33.0,f,False
26605,A,2017-08-06,18.0,m,False
191970,B,2017-03-21,59.0,f,False
198725,D,2017-05-21,21.0,m,True
187431,C,2017-08-04,34.0,f,True
10935,B,2017-05-25,38.0,m,True
92412,C,2017-03-11,35.0,m,True
166859,B,2017-03-24,38.0,m,False
36721,B,2017-08-03,83.0,f,False
50412,E,2017-03-25,31.0,m,True
141815,A,2017-07-01,75.0,f,False
200642,A,2017-06-26,36.0,m,False
80850,E,2017-06-18,40.0,m,False
116690,A,2017-03-14,33.0,m,True
116172,A,2017-07-22,19.0,m,False
132694,D,2017-07-26,16.0,m,True
155955,E,2017-07-17,16.0,m,True
104243,B,2017-05-14,37.0,m,False
63669,C,2017-05-15,39.0,m,False
78666,D,2017-06-28,45.0,f,True
156574,E,2017-07-20,37.0,f,True
103875,A,2017-06-11,17.0,m,True
137997,C,2017-06-26,16.0,m,True
178758,A,2017-05-19,16.0,m,True
32913,B,2017-03-10,16.0,m,False
28484,A,2017-08-11,36.0,m,True
142443,E,2017-04-08,31.0,m,True
93224,E,2017-05-10,18.0,f,True
152714,E,2017-04-02,43.0,f,False
141093,D,2017-07-21,18.0,m,True
43962,B,2017-07-27,32.0,m,True
199348,D,2017-07-06,42.0,f,False
182789,B,2017-04-29,70.0,f,False
190449,B,2017-05-24,42.0,m,True
168093,C,2017-06-01,34.0,m,True
12788,E,2017-03-25,36.0,f,True
153374,E,2017-05-03,54.0,m,False
160203,A,2017-03-29,16.0,m,True
11997,D,2017-06-26,32.0,m,False
33702,B,2017-06-05,16.0,f,True
109495,A,2017-03-29,45.0,f,False
137994,B,2017-03-27,16.0,f,True
18005,D,2017-08-27,60.0,m,False
186089,E,2017-05-17,34.0,m,True
60866,B,2017-08-23,16.0,f,True
63227,A,2017-03-11,60.0,m,False
82797,D,2017-03-22,34.0,f,True
57930,B,2017-05-15,46.0,m,False
146718,E,2017-06-24,33.0,f,True
129448,D,2017-03-16,70.0,f,True
180248,B,2017-07-07,31.0,f,False
128534,C,2017-03-01,22.0,f,True
67251,C,2017-06-15,52.0,f,False
65700,E,2017-07-19,20.0,f,True
170033,C,2017-03-18,33.0,m,True
18396,A,2017-08-03,40.0,m,True
67883,A,2017-07-27,28.0,m,True
201253,A,2017-08-12,60.0,f,False
87739,E,2017-05-26,16.0,m,True
191033,A,2017-07-28,16.0,f,True
128500,E,2017-03-09,50.0,m,False
198762,D,2017-07-27,30.0,f,True
51340,E,2017-04-11,54.0,m,True
143481,B,2017-06-24,16.0,f,False
180528,B,2017-05-07,31.0,f,True
96894,E,2017-08-07,19.0,m,True
27546,A,2017-04-27,21.0,m,False
23987,E,2017-08-18,16.0,m,True
59561,E,2017-07-07,16.0,f,True
163222,E,2017-05-26,50.0,f,True
86800,C,2017-06-29,54.0,m,True
94955,E,2017-05-27,16.0,m,True
83393,C,2017-05-29,43.0,m,True
37841,D,2017-08-27,44.0,f,True
71147,D,2017-04-19,72.0,m,True
104168,A,2017-04-28,16.0,f,False
151969,C,2017-04-21,62.0,f,False
166225,A,2017-05-15,45.0,f,True
162097,A,2017-06-22,56.0,f,True
132973,C,2017-05-15,16.0,f,True
188433,C,2017-05-27,67.0,m,True
192248,B,2017-06-27,50.0,m,True
51744,B,2017-06-25,16.0,f,True
137575,D,2017-03-21,36.0,f,False
24473,B,2017-08-15,42.0,f,False
75877,B,2017-05-26,16.0,f,False
148694,C,2017-04-18,18.0,f,True
9277,E,2017-03-15,41.0,m,False
161075,D,2017-03-26,50.0,f,True
145566,C,2017-04-19,16.0,m,False
88356,D,2017-06-21,16.0,m,True
37821,C,2017-07-23,47.0,f,True
49945,B,2017-07-22,36.0,m,True
189182,A,2017-06-21,48.0,f,True
15847,E,2017-04-07,16.0,f,True
30609,B,2017-04-14,16.0,f,True
135131,C,2017-07-15,27.0,f,False
192134,D,2017-07-01,52.0,m,True
161557,C,2017-07-21,35.0,f,False
22906,C,2017-04-27,57.0,f,False
168924,A,2017-07-14,51.0,m,True
196228,B,2017-03-09,34.0,f,False
134419,A,2017-04-28,22.0,m,True
152137,D,2017-03-05,30.0,f,False
72606,E,2017-05-26,44.0,m,True
25370,C,2017-05-27,43.0,m,False
154141,C,2017-03-14,45.0,f,False
14726,D,2017-07-16,69.0,f,False
172973,A,2017-04-18,54.0,f,True
25516,C,2017-06-11,29.0,m,True
138920,E,2017-04-25,18.0,f,True
91194,D,2017-04-25,55.0,f,True
4586,C,2017-07-29,51.0,f,True
193241,D,2017-07-15,16.0,m,True
106200,E,2017-08-12,27.0,m,True
74479,B,2017-05-07,52.0,f,True
102960,A,2017-04-15,50.0,m,True
153116,B,2017-06-25,16.0,f,True
27252,C,2017-06-03,56.0,f,True
676,B,2017-04-24,29.0,m,False
88585,A,2017-03-07,16.0,m,True
87600,B,2017-08-29,32.0,f,False
122154,B,2017-07-26,16.0,f,True
179397,B,2017-05-24,48.0,m,True
97248,C,2017-04-28,45.0,m,False
37317,C,2017-05-03,21.0,m,True
65297,D,2017-04-29,27.0,f,True
198395,C,2017-08-28,34.0,m,True
191342,A,2017-05-26,16.0,m,True
144604,C,2017-03-21,62.0,f,False
82720,C,2017-03-02,16.0,m,True
10315,C,2017-03-22,37.0,f,True
118917,A,2017-07-20,25.0,f,True
39341,A,2017-06-12,57.0,m,False
427,B,2017-06-06,43.0,m,True
136530,D,2017-05-25,16.0,m,True
172492,A,2017-08-14,36.0,f,False
120854,C,2017-08-22,25.0,m,False
153122,E,2017-08-09,30.0,m,True
80311,E,2017-08-03,17.0,f,True
61359,D,2017-07-09,55.0,m,False
80425,D,2017-04-16,28.0,m,True
45205,D,2017-05-10,31.0,f,True
166374,A,2017-03-16,16.0,f,False
137306,A,2017-07-02,44.0,f,True
156998,A,2017-04-12,42.0,f,False
193146,B,2017-06-03,25.0,f,True
190398,B,2017-03-10,42.0,m,True
87700,D,2017-04-24,31.0,f,False
38943,B,2017-07-27,34.0,f,True
129014,C,2017-06-27,16.0,f,True
105585,A,2017-03-04,19.0,m,True
186724,A,2017-07-11,19.0,m,True
76894,C,2017-03-21,38.0,m,True
180916,C,2017-03-27,16.0,f,True
192300,C,2017-07-09,19.0,m,False
76042,B,2017-05-15,34.0,m,True
196544,D,2017-07-25,19.0,f,False
148362,A,2017-07-09,16.0,m,True
141269,C,2017-03-24,30.0,m,True
85049,D,2017-07-08,27.0,m,False
196699,A,2017-04-07,30.0,f,True
56177,A,2017-06-22,16.0,f,False
177874,C,2017-06-29,16.0,f,True
190927,B,2017-08-10,53.0,m,False
191111,A,2017-05-04,45.0,m,True
199303,B,2017-04-29,16.0,f,True
38237,C,2017-05-25,41.0,f,True
139739,E,2017-04-21,59.0,f,True
190726,B,2017-06-19,20.0,m,False
116582,C,2017-05-15,36.0,m,False
9708,C,2017-05-03,16.0,f,False
131169,D,2017-07-25,69.0,m,False
36383,A,2017-07-25,26.0,f,True
67115,D,2017-05-10,20.0,m,True
115403,B,2017-03-12,41.0,m,True
74289,E,2017-04-16,61.0,f,False
79045,D,2017-08-25,16.0,f,True
116324,B,2017-07-11,18.0,m,True
6479,D,2017-04-13,51.0,m,True
119402,A,2017-04-14,16.0,f,True
163921,B,2017-07-27,40.0,f,False
154505,A,2017-08-18,24.0,f,True
85872,C,2017-08-10,33.0,m,True
59645,C,2017-06-20,30.0,f,True
136763,A,2017-07-05,32.0,m,True
136705,C,2017-08-03,91.0,f,False
171223,A,2017-04-03,23.0,f,True
76736,B,2017-06-17,63.0,f,False
174699,D,2017-08-03,16.0,m,True
148153,A,2017-07-21,16.0,m,True
191627,D,2017-03-14,23.0,m,True
202017,B,2017-04-15,25.0,m,True
200845,B,2017-07-06,61.0,m,False
78590,D,2017-03-16,34.0,m,True
27681,E,2017-04-17,61.0,f,False
98378,B,2017-03-01,31.0,m,True
124963,D,2017-07-20,39.0,m,True
150735,A,2017-08-10,47.0,m,True
27076,E,2017-04-02,28.0,m,False
6018,C,2017-05-08,22.0,m,False
63217,E,2017-06-24,40.0,m,False
57923,A,2017-08-27,65.0,f,True
48123,B,2017-06-19,40.0,f,False
130781,D,2017-04-07,47.0,m,False
103979,B,2017-07-28,47.0,f,True
177218,B,2017-06-06,45.0,f,True
185443,B,2017-05-29,29.0,f,False
14999,E,2017-03-09,19.0,m,True
84574,D,2017-08-02,36.0,m,False
88040,D,2017-04-12,40.0,m,False
55395,B,2017-08-08,22.0,m,True
78845,D,2017-07-10,24.0,f,True
104823,D,2017-07-03,53.0,m,False
122615,B,2017-03-26,36.0,f,True
118346,A,2017-06-02,16.0,m,True
145120,E,2017-04-21,37.0,m,True
59583,D,2017-05-06,28.0,m,True
161868,E,2017-03-13,54.0,m,False
151956,B,2017-03-01,33.0,m,True
77606,A,2017-04-03,53.0,m,True
39438,C,2017-06-29,26.0,f,False
200084,B,2017-05-01,16.0,f,True
136982,A,2017-05-08,26.0,f,True
138443,D,2017-04-07,27.0,m,True
48571,D,2017-05-21,38.0,m,True
11559,A,2017-03-27,18.0,m,True
149776,C,2017-07-07,64.0,m,False
86211,B,2017-08-01,16.0,m,True
35325,A,2017-08-13,35.0,m,True
82020,E,2017-04-11,27.0,m,True
147071,D,2017-07-11,39.0,f,False
144401,C,2017-04-26,26.0,m,False
